id	ul	term	pref	replacement
http://data.loterre.fr/ark:/67375/p66-dvr59lf6-t.3	fmri	fmri	functional magnetic resonance imaging	functional_magnetic_resonance_imaging
http://data.loterre.fr/ark:/67375/p66-dvr59lf6-t.4	functional mris	functional mri	functional magnetic resonance imaging	functional_magnetic_resonance_imaging
http://data.loterre.fr/ark:/67375/p66-dw563n6b-2.1	redintegrations	redintegration	redintegration	redintegration
http://data.loterre.fr/ark:/67375/p66-dwq32rzc-f.2	modal models of memory	modal model of memory	modal model of memory	modal_model_of_memory
http://data.loterre.fr/ark:/67375/p66-dwq32rzc-f.3	atkinsons and shiffrin's model	atkinson and shiffrin's model	modal model of memory	modal_model_of_memory
http://data.loterre.fr/ark:/67375/p66-dxgb76s5-9.1	cognitive offloadings	cognitive offloading	cognitive offloading	cognitive_offloading
http://data.loterre.fr/ark:/67375/p66-dxpq8rpt-s.2	trauma film paradigms	trauma film paradigm	trauma film paradigm	trauma_film_paradigm
http://data.loterre.fr/ark:/67375/p66-dxpq8rpt-s.3	trauma clips	trauma clip	trauma film paradigm	trauma_film_paradigm
http://data.loterre.fr/ark:/67375/p66-dz76m0df-8.3	visuo-spatial sketchpads	visuo-spatial sketchpad	visuo-spatial sketchpad	visuo_spatial_sketchpad
http://data.loterre.fr/ark:/67375/p66-dz76m0df-8.4	vssps	vssp	visuo-spatial sketchpad	visuo_spatial_sketchpad
http://data.loterre.fr/ark:/67375/p66-dz76m0df-8.5	visuo-spatial scratchpads	visuo-spatial scratchpad	visuo-spatial sketchpad	visuo_spatial_sketchpad
http://data.loterre.fr/ark:/67375/p66-dz81jhjs-2.0	configural processing	configural processing	configural processing	configural_processing
http://data.loterre.fr/ark:/67375/p66-dz81jhjs-2.1	configurational processing	configurational processing	configural processing	configural_processing
http://data.loterre.fr/ark:/67375/p66-dzzpgz5r-g.3	primacy effects	primacy effect	primacy effect	primacy_effect
http://data.loterre.fr/ark:/67375/p66-dzzpgz5r-g.4	laws of primacy	law of primacy	primacy effect	primacy_effect
http://data.loterre.fr/ark:/67375/p66-dzzpgz5r-g.5	principles of primacy	principle of primacy	primacy effect	primacy_effect
http://data.loterre.fr/ark:/67375/p66-f1pmqz2z-s.2	negative priming effects	negative priming effect	negative priming effect	negative_priming_effect
http://data.loterre.fr/ark:/67375/p66-f1pmqz2z-s.3	negative primings	negative priming	negative priming effect	negative_priming_effect
http://data.loterre.fr/ark:/67375/p66-f2kvsn3w-m.2	centralities of event scale	centrality of event scale	centrality of event scale	centrality_of_event_scale
http://data.loterre.fr/ark:/67375/p66-f2kvsn3w-m.3	ce	ces	centrality of event scale	centrality_of_event_scale
http://data.loterre.fr/ark:/67375/p66-f2m62tmw-7.2	backward associative strengths	backward associative strength	backward associative strength	backward_associative_strength
http://data.loterre.fr/ark:/67375/p66-f2m62tmw-7.3	bases	bas	backward associative strength	backward_associative_strength
http://data.loterre.fr/ark:/67375/p66-f2wcgx5s-7.2	positive memory trainings	positive memory training	positive memory training	positive_memory_training
http://data.loterre.fr/ark:/67375/p66-f2wcgx5s-7.3	pomets	pomet	positive memory training	positive_memory_training
http://data.loterre.fr/ark:/67375/p66-f3p6pdwm-s.3	dual-probe recognition tasks ​	dual-probe recognition task ​	dual-probe recognition task ​	dual_probe_recognition_task_​
http://data.loterre.fr/ark:/67375/p66-f3p6pdwm-s.4	dual-probe recognition paradigms	dual-probe recognition paradigm	dual-probe recognition task ​	dual_probe_recognition_task_​
http://data.loterre.fr/ark:/67375/p66-f3p6pdwm-s.5	dual-probe recognition procedures	dual-probe recognition procedure	dual-probe recognition task ​	dual_probe_recognition_task_​
http://data.loterre.fr/ark:/67375/p66-f5x8hxl1-6.5	cognitive loads	cognitive load	cognitive load	cognitive_load
http://data.loterre.fr/ark:/67375/p66-f5x8hxl1-6.6	cognitive efforts	cognitive effort	cognitive load	cognitive_load
http://data.loterre.fr/ark:/67375/p66-f5x8hxl1-6.7	mental loads	mental load	cognitive load	cognitive_load
http://data.loterre.fr/ark:/67375/p66-f5x8hxl1-6.8	processing capacities	processing capacity	cognitive load	cognitive_load
http://data.loterre.fr/ark:/67375/p66-f5x8hxl1-6.9	workloads	workload	cognitive load	cognitive_load
http://data.loterre.fr/ark:/67375/p66-f621jlhv-v.1	sensory reactivation hypotheses	sensory reactivation hypothesis	sensory reactivation hypothesis	sensory_reactivation_hypothesis
http://data.loterre.fr/ark:/67375/p66-f8jmf1vc-g.9	own-race biases	own-race bias	own-race bias	own_race_bias
http://data.loterre.fr/ark:/67375/p66-f8jmf1vc-g.10	ores	ore	own-race bias	own_race_bias
http://data.loterre.fr/ark:/67375/p66-f8jmf1vc-g.11	cross-race deficits	cross-race deficit	own-race bias	own_race_bias
http://data.loterre.fr/ark:/67375/p66-f8jmf1vc-g.12	cross-race effects	cross-race effect	own-race bias	own_race_bias
http://data.loterre.fr/ark:/67375/p66-f8jmf1vc-g.13	cross-race identification biases	cross-race identification bias	own-race bias	own_race_bias
http://data.loterre.fr/ark:/67375/p66-f8jmf1vc-g.14	cross-race recognition deficits	cross-race recognition deficit	own-race bias	own_race_bias
http://data.loterre.fr/ark:/67375/p66-f8jmf1vc-g.15	other race effects	other race effect	own-race bias	own_race_bias
http://data.loterre.fr/ark:/67375/p66-f8jmf1vc-g.16	own-ethnicity biases	own-ethnicity bias	own-race bias	own_race_bias
http://data.loterre.fr/ark:/67375/p66-f8jmf1vc-g.17	own-race recognition deficits	own-race recognition deficit	own-race bias	own_race_bias
http://data.loterre.fr/ark:/67375/p66-f91w5xds-c.1	conceptual selves	conceptual self	conceptual self	conceptual_self
http://data.loterre.fr/ark:/67375/p66-f993crvc-r.2	judgments of learning	judgment of learning	judgment of learning	judgment_of_learning
http://data.loterre.fr/ark:/67375/p66-f993crvc-r.3	jols	jol	judgment of learning	judgment_of_learning
http://data.loterre.fr/ark:/67375/p66-fb57gcjs-6.1	infants	infant	infant	infant
http://data.loterre.fr/ark:/67375/p66-fb7zbsrt-5.1	misplacement confabulations	misplacement confabulation	misplacement confabulation	misplacement_confabulation
http://data.loterre.fr/ark:/67375/p66-ff4jcfqj-n.1	global matching models	global matching model	global matching model	global_matching_model
http://data.loterre.fr/ark:/67375/p66-fhbh7kr6-z.1	retrieval stoppings	retrieval stopping	retrieval stopping	retrieval_stopping
http://data.loterre.fr/ark:/67375/p66-fhfqhwqb-c.2	implanted false memories	implanted false memory	implanted false memory	implanted_false_memory
http://data.loterre.fr/ark:/67375/p66-fhfqhwqb-c.3	rich false memories	rich false memory	implanted false memory	implanted_false_memory
http://data.loterre.fr/ark:/67375/p66-fjn7r4wl-5.2	proper name anomias	proper name anomia	proper name anomia	proper_name_anomia
http://data.loterre.fr/ark:/67375/p66-fjn7r4wl-5.3	proper noun anomias	proper noun anomia	proper name anomia	proper_name_anomia
http://data.loterre.fr/ark:/67375/p66-fkspm177-m.1	double-cue methods	double-cue method	double-cue method	double_cue_method
http://data.loterre.fr/ark:/67375/p66-fkzt3cnd-c.1	laws of disuse	law of disuse	law of disuse	law_of_disuse
http://data.loterre.fr/ark:/67375/p66-fm726cxz-4.1	episodic buffers	episodic buffer	episodic buffer	episodic_buffer
http://data.loterre.fr/ark:/67375/p66-fnn3ttq9-v.2	prospective remembering video procedures	prospective remembering video procedure	prospective remembering video procedure	prospective_remembering_video_procedure
http://data.loterre.fr/ark:/67375/p66-fnn3ttq9-v.3	pmvps	pmvp	prospective remembering video procedure	prospective_remembering_video_procedure
http://data.loterre.fr/ark:/67375/p66-fpgrs2kw-v.1	negation-induced forgettings	negation-induced forgetting	negation-induced forgetting	negation_induced_forgetting
http://data.loterre.fr/ark:/67375/p66-fqv2gf1j-6.1	einstein and mcdaniel’s paradigms	einstein and mcdaniel’s paradigm	einstein and mcdaniel’s paradigm	einstein_and_mcdaniel's_paradigm
http://data.loterre.fr/ark:/67375/p66-fqxk8kbn-c.1	hypermnesias (pathology)	hypermnesia (pathology)	hypermnesia (pathology)	hypermnesia_(pathology)
http://data.loterre.fr/ark:/67375/p66-fs1vm1fp-l.1	computation span tasks	computation span task	computation span task	computation_span_task
http://data.loterre.fr/ark:/67375/p66-fs7bmm5m-8.3	amodal representations	amodal representation	amodal representation	amodal_representation
http://data.loterre.fr/ark:/67375/p66-fs7bmm5m-8.4	abstract representations	abstract representation	amodal representation	amodal_representation
http://data.loterre.fr/ark:/67375/p66-fs7bmm5m-8.5	amodal symbols	amodal symbol	amodal representation	amodal_representation
http://data.loterre.fr/ark:/67375/p66-fsxq9vf0-h.1	wisconsin card sorting tests	wisconsin card sorting test	wisconsin card sorting test	wisconsin_card_sorting_test
http://data.loterre.fr/ark:/67375/p66-fvxlbvmp-8.1	local recognition tasks	local recognition task	local recognition task	local_recognition_task
http://data.loterre.fr/ark:/67375/p66-fw8sw88q-2.1	stochastic independences	stochastic independence	stochastic independence	stochastic_independence
http://data.loterre.fr/ark:/67375/p66-fw8v8tv0-w.1	suggestibilities	suggestibility	suggestibility	suggestibility
http://data.loterre.fr/ark:/67375/p66-fwgqvh2s-r.1	adaptive memories	adaptive memory	adaptive memory	adaptive_memory
http://data.loterre.fr/ark:/67375/p66-fwzs318n-7.1	memory distrust syndromes	memory distrust syndrome	memory distrust syndrome	memory_distrust_syndrome
http://data.loterre.fr/ark:/67375/p66-fz3s259c-7.3	multi-process theories of prospective memory	multi-process theory of prospective memory	multi-process theory of prospective memory	multi_process_theory_of_prospective_memory
http://data.loterre.fr/ark:/67375/p66-fz3s259c-7.4	multiprocess frameworks	multiprocess framework	multi-process theory of prospective memory	multi_process_theory_of_prospective_memory
http://data.loterre.fr/ark:/67375/p66-fz3s259c-7.5	multiprocess theories	multiprocess theory	multi-process theory of prospective memory	multi_process_theory_of_prospective_memory
http://data.loterre.fr/ark:/67375/p66-fzsqx285-z.1	accessibility/availabilities	accessibility/availability	accessibility/availability	accessibility_availability
http://data.loterre.fr/ark:/67375/p66-g0gx2bms-r.4	dual process signal detection models	dual process signal detection model	dual process signal detection model	dual_process_signal_detection_model
http://data.loterre.fr/ark:/67375/p66-g0gx2bms-r.5	dpsds	dpsd	dual process signal detection model	dual_process_signal_detection_model
http://data.loterre.fr/ark:/67375/p66-g0gx2bms-r.6	dpsdts	dpsdt	dual process signal detection model	dual_process_signal_detection_model
http://data.loterre.fr/ark:/67375/p66-g0gx2bms-r.7	dual process signal detection theories	dual process signal detection theory	dual process signal detection model	dual_process_signal_detection_model
http://data.loterre.fr/ark:/67375/p66-g0rh1q4b-x.1	matrix models	matrix model	matrix model	matrix_model
http://data.loterre.fr/ark:/67375/p66-g24hfptq-2.2	test-wait-test-exit models	test-wait-test-exit model	test-wait-test-exit model	test_wait_test_exit_model
http://data.loterre.fr/ark:/67375/p66-g24hfptq-2.3	twte models	twte model	test-wait-test-exit model	test_wait_test_exit_model
http://data.loterre.fr/ark:/67375/p66-g40jxqwq-3.2	maintenance rehearsals	maintenance rehearsal	maintenance rehearsal	maintenance_rehearsal
http://data.loterre.fr/ark:/67375/p66-g40jxqwq-3.3	types i processing	type i processing	maintenance rehearsal	maintenance_rehearsal
http://data.loterre.fr/ark:/67375/p66-g47s1jvj-b.1	recognitions through semantic synchronization model	recognition through semantic synchronization model	recognition through semantic synchronization model	recognition_through_semantic_synchronization_model
http://data.loterre.fr/ark:/67375/p66-g4dlbk9r-m.2	morphological priming effects	morphological priming effect	morphological priming effect	morphological_priming_effect
http://data.loterre.fr/ark:/67375/p66-g4dlbk9r-m.3	morphological primings	morphological priming	morphological priming effect	morphological_priming_effect
http://data.loterre.fr/ark:/67375/p66-g5759t52-c.1	recollective confabulations	recollective confabulation	recollective confabulation	recollective_confabulation
http://data.loterre.fr/ark:/67375/p66-g5bcpp16-s.4	corsi tasks	corsi task	corsi task	corsi_task
http://data.loterre.fr/ark:/67375/p66-g5bcpp16-s.5	corsi blocks tapping test	corsi block tapping test	corsi task	corsi_task
http://data.loterre.fr/ark:/67375/p66-g5bcpp16-s.6	corsi block tasks	corsi block task	corsi task	corsi_task
http://data.loterre.fr/ark:/67375/p66-g5bcpp16-s.7	corsi tests	corsi test	corsi task	corsi_task
http://data.loterre.fr/ark:/67375/p66-g5hbprdg-8.0	simple chunking	simple chunking	simple chunking	simple_chunking
http://data.loterre.fr/ark:/67375/p66-g5j4cz0l-c.2	hyperpriming effects	hyperpriming effect	hyperpriming effect	hyperpriming_effect
http://data.loterre.fr/ark:/67375/p66-g5j4cz0l-c.3	hyperprimings	hyperpriming	hyperpriming effect	hyperpriming_effect
http://data.loterre.fr/ark:/67375/p66-g5zpksz8-1.2	own-sex biases	own-sex bias	own-sex bias	own_sex_bias
http://data.loterre.fr/ark:/67375/p66-g5zpksz8-1.3	own-gender biases	own-gender bias	own-sex bias	own_sex_bias
http://data.loterre.fr/ark:/67375/p66-g6dd596l-h.1	complementary learning system	complementary learning systems	complementary learning systems	complementary_learning_systems
http://data.loterre.fr/ark:/67375/p66-g6sjtfqc-7.1	declarative working memories	declarative working memory	declarative working memory	declarative_working_memory
http://data.loterre.fr/ark:/67375/p66-g7r7sm8m-w.1	event segmentation theories	event segmentation theory	event segmentation theory	event_segmentation_theory
http://data.loterre.fr/ark:/67375/p66-g7r7sm8m-w.2	est	est	event segmentation theory	event_segmentation_theory
http://data.loterre.fr/ark:/67375/p66-g7trsdn4-m.3	simulation theories	simulation theory	simulation theory	simulation_theory
http://data.loterre.fr/ark:/67375/p66-g7trsdn4-m.4	simulationisms	simulationism	simulation theory	simulation_theory
http://data.loterre.fr/ark:/67375/p66-g7trsdn4-m.5	simulationist approaches	simulationist approach	simulation theory	simulation_theory
http://data.loterre.fr/ark:/67375/p66-gd1bp0vw-g.1	reference-back paradigms	reference-back paradigm	reference-back paradigm	reference_back_paradigm
http://data.loterre.fr/ark:/67375/p66-gdvh1z2g-1.2	von restorff effects	von restorff effect	von restorff effect	von_restorff_effect
http://data.loterre.fr/ark:/67375/p66-gdvh1z2g-1.3	isolation effects	isolation effect	von restorff effect	von_restorff_effect
http://data.loterre.fr/ark:/67375/p66-gf5lhh36-1.2	crashing memories paradigm	crashing memories paradigm	crashing memories paradigm	crashing_memories_paradigm
http://data.loterre.fr/ark:/67375/p66-gf5lhh36-1.3	crashing memories tasks	crashing memories task	crashing memories paradigm	crashing_memories_paradigm
http://data.loterre.fr/ark:/67375/p66-gf5lhh36-1.4	non-existent news-footage paradigms	non-existent news-footage paradigm	crashing memories paradigm	crashing_memories_paradigm
http://data.loterre.fr/ark:/67375/p66-ghngg5zb-3.1	haptic memories	haptic memory	haptic memory	haptic_memory
http://data.loterre.fr/ark:/67375/p66-glk4q9x5-7.3	sensory memories	sensory memory	sensory memory	sensory_memory
http://data.loterre.fr/ark:/67375/p66-glk4q9x5-7.4	preattentive immediate memories	preattentive immediate memory	sensory memory	sensory_memory
http://data.loterre.fr/ark:/67375/p66-glk4q9x5-7.5	sensory registers	sensory register	sensory memory	sensory_memory
http://data.loterre.fr/ark:/67375/p66-gm3kp6tp-f.3	syntactic priming effects	syntactic priming effect	syntactic priming effect	syntactic_priming_effect
http://data.loterre.fr/ark:/67375/p66-gm3kp6tp-f.4	structural persistence	structural persistence	syntactic priming effect	syntactic_priming_effect
http://data.loterre.fr/ark:/67375/p66-gm3kp6tp-f.5	structural primings	structural priming	syntactic priming effect	syntactic_priming_effect
http://data.loterre.fr/ark:/67375/p66-gm3kp6tp-f.6	syntactic persistence	syntactic persistence	syntactic priming effect	syntactic_priming_effect
http://data.loterre.fr/ark:/67375/p66-gm3kp6tp-f.7	syntactic primings	syntactic priming	syntactic priming effect	syntactic_priming_effect
http://data.loterre.fr/ark:/67375/p66-gmv9t2w9-s.3	category-specific semantic deficits	category-specific semantic deficit	category-specific semantic deficit	category_specific_semantic_deficit
http://data.loterre.fr/ark:/67375/p66-gmv9t2w9-s.4	category-specific deficits	category-specific deficit	category-specific semantic deficit	category_specific_semantic_deficit
http://data.loterre.fr/ark:/67375/p66-gmv9t2w9-s.5	category-specific semantic impairments	category-specific semantic impairment	category-specific semantic deficit	category_specific_semantic_deficit
http://data.loterre.fr/ark:/67375/p66-gn4tk3m7-8.0	pure progressive amnesia	pure progressive amnesia	pure progressive amnesia	pure_progressive_amnesia
http://data.loterre.fr/ark:/67375/p66-gnql7x5h-b.2	rapid serial visual presentations	rapid serial visual presentation	rapid serial visual presentation	rapid_serial_visual_presentation
http://data.loterre.fr/ark:/67375/p66-gnql7x5h-b.3	rsvps	rsvp	rapid serial visual presentation	rapid_serial_visual_presentation
http://data.loterre.fr/ark:/67375/p66-gnsxtw6l-p.2	oscar models	oscar model	oscar model	oscar_model
http://data.loterre.fr/ark:/67375/p66-gnsxtw6l-p.3	oscillator-based associative recalls	oscillator-based associative recall	oscar model	oscar_model
http://data.loterre.fr/ark:/67375/p66-gphtm10g-s.2	comprehensive assessments of prospective memory	comprehensive assessment of prospective memory	comprehensive assessment of prospective memory	comprehensive_assessment_of_prospective_memory
http://data.loterre.fr/ark:/67375/p66-gphtm10g-s.3	capms	capm	comprehensive assessment of prospective memory	comprehensive_assessment_of_prospective_memory
http://data.loterre.fr/ark:/67375/p66-gstmmftx-5.2	hunter-mccrary hypotheses	hunter-mccrary hypothesis	hunter-mccrary hypothesis	hunter_mccrary_hypothesis
http://data.loterre.fr/ark:/67375/p66-gstmmftx-5.3	hunter-mccrary laws	hunter-mccrary law	hunter-mccrary hypothesis	hunter_mccrary_hypothesis
http://data.loterre.fr/ark:/67375/p66-gt96ks10-p.2	intrusive memories	intrusive memory	intrusive memory	intrusive_memory
http://data.loterre.fr/ark:/67375/p66-gt96ks10-p.3	memory intrusions	memory intrusion	intrusive memory	intrusive_memory
http://data.loterre.fr/ark:/67375/p66-gv12x82m-c.2	autobiographical fluency tasks	autobiographical fluency task	autobiographical fluency task	autobiographical_fluency_task
http://data.loterre.fr/ark:/67375/p66-gv12x82m-c.3	autobiographical verbal fluency tasks	autobiographical verbal fluency task	autobiographical fluency task	autobiographical_fluency_task
http://data.loterre.fr/ark:/67375/p66-gvcftjql-b.3	ranschburg phenomena	ranschburg phenomenon	ranschburg phenomenon	ranschburg_phenomenon
http://data.loterre.fr/ark:/67375/p66-gvcftjql-b.4	ranschburg effects	ranschburg effect	ranschburg phenomenon	ranschburg_phenomenon
http://data.loterre.fr/ark:/67375/p66-gvcftjql-b.5	repetition inhibitions	repetition inhibition	ranschburg phenomenon	ranschburg_phenomenon
http://data.loterre.fr/ark:/67375/p66-gw54nkzt-g.2	strategic priming effects	strategic priming effect	strategic priming effect	strategic_priming_effect
http://data.loterre.fr/ark:/67375/p66-gw54nkzt-g.3	strategic primings	strategic priming	strategic priming effect	strategic_priming_effect
http://data.loterre.fr/ark:/67375/p66-gwcfksrw-9.1	spi models	spi model	spi model	spi_model
http://data.loterre.fr/ark:/67375/p66-gwxm150s-5.5	investigative interviews	investigative interview	investigative interview	investigative_interview
http://data.loterre.fr/ark:/67375/p66-gwxm150s-5.6	forensic interviews	forensic interview	investigative interview	investigative_interview
http://data.loterre.fr/ark:/67375/p66-gwxm150s-5.7	forensic interviewings	forensic interviewing	investigative interview	investigative_interview
http://data.loterre.fr/ark:/67375/p66-gwxm150s-5.8	interrogations	interrogation	investigative interview	investigative_interview
http://data.loterre.fr/ark:/67375/p66-gwxm150s-5.9	investigative interviewings	investigative interviewing	investigative interview	investigative_interview
http://data.loterre.fr/ark:/67375/p66-gx38vz6k-r.1	flashbulb memories	flashbulb memory	flashbulb memory	flashbulb_memory
http://data.loterre.fr/ark:/67375/p66-gxcw895f-s.7	methods of loci	method of loci	method of loci	method_of_loci
http://data.loterre.fr/ark:/67375/p66-gxcw895f-s.8	mols	mol	method of loci	method_of_loci
http://data.loterre.fr/ark:/67375/p66-gxcw895f-s.9	loci methods	loci method	method of loci	method_of_loci
http://data.loterre.fr/ark:/67375/p66-gxcw895f-s.10	loci mnemonic	loci mnemonics	method of loci	method_of_loci
http://data.loterre.fr/ark:/67375/p66-gxcw895f-s.11	memory palaces	memory palace	method of loci	method_of_loci
http://data.loterre.fr/ark:/67375/p66-gxcw895f-s.12	mental walk techniques	mental walk technique	method of loci	method_of_loci
http://data.loterre.fr/ark:/67375/p66-gxcw895f-s.13	palaces of memory	palace of memory	method of loci	method_of_loci
http://data.loterre.fr/ark:/67375/p66-gxgh17kd-g.1	overt-repetition techniques	overt-repetition technique	overt-repetition technique	overt_repetition_technique
http://data.loterre.fr/ark:/67375/p66-gxn88qst-d.2	autobiographical memory tests	autobiographical memory test	autobiographical memory test	autobiographical_memory_test
http://data.loterre.fr/ark:/67375/p66-gxn88qst-d.3	amts	amt	autobiographical memory test	autobiographical_memory_test
http://data.loterre.fr/ark:/67375/p66-gxvkgg51-r.1	eyewitness metamemory scales	eyewitness metamemory scale	eyewitness metamemory scale	eyewitness_metamemory_scale
http://data.loterre.fr/ark:/67375/p66-gz08ch4r-c.4	superagers	superager	superager	superager
http://data.loterre.fr/ark:/67375/p66-gz08ch4r-c.5	highly performing older adults	highly performing older adult	superager	superager
http://data.loterre.fr/ark:/67375/p66-gz08ch4r-c.6	successful agers	successful ager	superager	superager
http://data.loterre.fr/ark:/67375/p66-gz08ch4r-c.7	superagings	superaging	superager	superager
http://data.loterre.fr/ark:/67375/p66-gz969c25-l.3	memory binding tests	memory binding test	memory binding test	memory_binding_test
http://data.loterre.fr/ark:/67375/p66-gz969c25-l.4	fmbt	fmbt	memory binding test	memory_binding_test
http://data.loterre.fr/ark:/67375/p66-gz969c25-l.5	mbts	mbt	memory binding test	memory_binding_test
http://data.loterre.fr/ark:/67375/p66-gz969c25-l.6	memory capacity tests	memory capacity test	memory binding test	memory_binding_test
http://data.loterre.fr/ark:/67375/p66-h0017q3p-h.2	demonstrations for more detail technique	demonstration for more detail technique	demonstration for more detail technique	demonstration_for_more_detail_technique
http://data.loterre.fr/ark:/67375/p66-h0017q3p-h.3	demo techniques	demo technique	demonstration for more detail technique	demonstration_for_more_detail_technique
http://data.loterre.fr/ark:/67375/p66-h03t8dfx-c.1	acquired equivalence paradigms	acquired equivalence paradigm	acquired equivalence paradigm	acquired_equivalence_paradigm
http://data.loterre.fr/ark:/67375/p66-h1809vwn-p.1	embedded-processes models	embedded-processes model	embedded-processes model	embedded_processes_model
http://data.loterre.fr/ark:/67375/p66-h1kpj0k3-h.3	subjective memory questionnaires	subjective memory questionnaire	subjective memory questionnaire	subjective_memory_questionnaire
http://data.loterre.fr/ark:/67375/p66-h1kpj0k3-h.4	smqs	smq	subjective memory questionnaire	subjective_memory_questionnaire
http://data.loterre.fr/ark:/67375/p66-h1kpj0k3-h.5	smq-rs	smq-r	subjective memory questionnaire	subjective_memory_questionnaire
http://data.loterre.fr/ark:/67375/p66-h1kpj0k3-h.6	subjective memory questionnaire-revised	subjective memory questionnaire-revised	subjective memory questionnaire	subjective_memory_questionnaire
http://data.loterre.fr/ark:/67375/p66-h1p8m0c1-q.1	supervisory attentional systems	supervisory attentional system	supervisory attentional system	supervisory_attentional_system
http://data.loterre.fr/ark:/67375/p66-h2017hmg-3.3	statistical learnings	statistical learning	statistical learning	statistical_learning
http://data.loterre.fr/ark:/67375/p66-h2017hmg-3.4	implicit probabilistic learnings	implicit probabilistic learning	statistical learning	statistical_learning
http://data.loterre.fr/ark:/67375/p66-h2017hmg-3.5	sequences learning	sequence learning	statistical learning	statistical_learning
http://data.loterre.fr/ark:/67375/p66-h2rqdv8d-4.1	l.s. cases	l.s. case	l.s. case	l.s._case
http://data.loterre.fr/ark:/67375/p66-h2rqdv8d-4.2	l.s. patient	l.s. patient	l.s. case	l.s._case
http://data.loterre.fr/ark:/67375/p66-h399qllg-0.0	bottom-up processing	bottom-up processing	bottom-up processing	bottom_up_processing
http://data.loterre.fr/ark:/67375/p66-h3kpp4c4-4.1	vicarious memories	vicarious memory	vicarious memory	vicarious_memory
http://data.loterre.fr/ark:/67375/p66-h3mg41vm-g.1	word-fragment completion tasks	word-fragment completion task	word-fragment completion task	word_fragment_completion_task
http://data.loterre.fr/ark:/67375/p66-h4kq48cq-3.3	magnetoencephalographies	magnetoencephalography	magnetoencephalography	magnetoencephalography
http://data.loterre.fr/ark:/67375/p66-h4kq48cq-3.4	megs	meg	magnetoencephalography	magnetoencephalography
http://data.loterre.fr/ark:/67375/p66-h4kq48cq-3.5	magnetoencephalograms	magnetoencephalogram	magnetoencephalography	magnetoencephalography
http://data.loterre.fr/ark:/67375/p66-h4vtf2fl-3.3	hippocampal memory indexing theories	hippocampal memory indexing theory	hippocampal memory indexing theory	hippocampal_memory_indexing_theory
http://data.loterre.fr/ark:/67375/p66-h4vtf2fl-3.4	hits	hit	hippocampal memory indexing theory	hippocampal_memory_indexing_theory
http://data.loterre.fr/ark:/67375/p66-h4vtf2fl-3.5	hippocampal indexing theories	hippocampal indexing theory	hippocampal memory indexing theory	hippocampal_memory_indexing_theory
http://data.loterre.fr/ark:/67375/p66-h5ms00f5-9.1	visual association tests	visual association test	visual association test	visual_association_test
http://data.loterre.fr/ark:/67375/p66-h6b44k9z-b.3	face-name associative memory exams	face-name associative memory exam	face-name associative memory exam	face_name_associative_memory_exam
http://data.loterre.fr/ark:/67375/p66-h6b44k9z-b.4	fnames	fname	face-name associative memory exam	face_name_associative_memory_exam
http://data.loterre.fr/ark:/67375/p66-h6b44k9z-b.5	face-name associative memory tests	face-name associative memory test	face-name associative memory exam	face_name_associative_memory_exam
http://data.loterre.fr/ark:/67375/p66-h6mw587m-j.1	spin lists	spin list	spin list	spin_list
http://data.loterre.fr/ark:/67375/p66-h7095f6k-j.1	elaborations	elaboration	elaboration	elaboration
http://data.loterre.fr/ark:/67375/p66-h857vqmn-z.1	selective directed forgetting effects	selective directed forgetting effect	selective directed forgetting effect	selective_directed_forgetting_effect
http://data.loterre.fr/ark:/67375/p66-h8bvmrzn-c.1	fusion methods	fusion method	fusion method	fusion_method
http://data.loterre.fr/ark:/67375/p66-h8fhgk18-f.1	distributional hypotheses	distributional hypothesis	distributional hypothesis	distributional_hypothesis
http://data.loterre.fr/ark:/67375/p66-h8fhgk18-f.2	distributional semantics	distributional semantics	distributional hypothesis	distributional_hypothesis
http://data.loterre.fr/ark:/67375/p66-h946n395-n.1	action memories	action memory	action memory	action_memory
http://data.loterre.fr/ark:/67375/p66-hbgv2x07-t.1	single-process model of recognition memory	single-process models of recognition memory	single-process models of recognition memory	single_process_models_of_recognition_memory
http://data.loterre.fr/ark:/67375/p66-hcfm2n9d-p.2	autobiographical memory networks	autobiographical memory network	autobiographical memory network	autobiographical_memory_network
http://data.loterre.fr/ark:/67375/p66-hcfm2n9d-p.3	autobiographical memory core networks	autobiographical memory core network	autobiographical memory network	autobiographical_memory_network
http://data.loterre.fr/ark:/67375/p66-hd9nft5w-d.1	implementation intentions	implementation intention	implementation intention	implementation_intention
http://data.loterre.fr/ark:/67375/p66-hdsr1wkc-7.1	color-word contingency learning tasks	color-word contingency learning task	color-word contingency learning task	color_word_contingency_learning_task
http://data.loterre.fr/ark:/67375/p66-hf89w76c-l.2	self-directed learnings	self-directed learning	self-directed learning	self_directed_learning
http://data.loterre.fr/ark:/67375/p66-hf89w76c-l.3	self-regulated learnings	self-regulated learning	self-directed learning	self_directed_learning
http://data.loterre.fr/ark:/67375/p66-hflqlv31-8.8	aged adults	aged adult	aged adult	aged_adult
http://data.loterre.fr/ark:/67375/p66-hflqlv31-8.9	aged individuals	aged individual	aged adult	aged_adult
http://data.loterre.fr/ark:/67375/p66-hflqlv31-8.10	aged persons	aged person	aged adult	aged_adult
http://data.loterre.fr/ark:/67375/p66-hflqlv31-8.11	elderly	elderly	aged adult	aged_adult
http://data.loterre.fr/ark:/67375/p66-hflqlv31-8.12	old adults	old adult	aged adult	aged_adult
